12740,2081,20,粮油,2002,袋装速食面组,200204,海鲜口味,20150202,201502,DW-2002040003,96g*5,一般商品,组,1.0,11.9,14.7,否
12771,2081,20,粮油,2009,盐/糖,200902,功能盐,20150202,201502,DW-2009020012,400g,一般商品,袋,4.0,9.2,2.3,否
12772,2081,20,粮油,2014,酱菜类,201401,榨菜,20150202,201502,DW-2014010015,60g,一般商品,袋,6.0,3.0,0.5,否
12773,2081,22,休闲,2201,饼干,220106,钙奶,20150202,201502,DW-2201060004,240g,一般商品,袋,1.0,3.9,3.9,否
12842,2081,15,日配,1517,常温肉制品,151701,猪肉火腿肠,20150202,201502,DW-1517010003,60g*10,一般商品,袋,1.0,13.9,16.3,是
12903,2081,20,粮油,2008,调味料,200804,其他鲜味精,20150202,201502,DW-2008040010,250g,一般商品,袋,1.0,7.5,8.2,否
12908,2081,20,粮油,2001,袋装速食面,200199,其他袋装面,20150202,201502,DW-2001990004,111g*5,一般商品,包,1.0,12.5,14.7,否
12936,2081,22,休闲,2208,口香糖,220801,无糖口香糖,20150202,201502,DW-2208010010,56g,一般商品,瓶,1.0,9.9,9.9,否
12977,2081,22,休闲,2201,饼干,220106,钙奶,20150202,201502,DW-2201060016,200g,一般商品,袋,1.0,3.9,3.9,否
13043,2081,20,粮油,2005,煮食面/粉,200502,杂粮挂面,20150202,201502,DW-2005020008,1000g,一般商品,卷,1.0,9.5,9.9,否
