12354,1406,12,蔬果,1201,蔬菜,120104,花果,20150201,201502,DW-1201040049,散称,生鲜,千克,0.43,3.13,5.8,否
12355,1406,30,洗化,3002,浴厕厨清洁剂,300202,洁厕剂,20150201,201502,DW-3002020103,50g,一般商品,卡,1.0,1.9,2.7,是
12356,1406,30,洗化,3013,口腔卫生用品,301301,成人牙膏,20150201,201502,DW-3013010638,180g,一般商品,支,1.0,15.9,15.9,否
12370,1406,30,洗化,3011,保养用品,301102,洁面乳,20150201,201502,DW-3011020646,100g,一般商品,支,1.0,21.9,22.9,否
12387,1406,22,休闲,2202,糕点,220206,煎饼,20150201,201502,DW-2202060001,100g,一般商品,袋,1.0,6.8,7.3,否
12437,1406,30,洗化,3018,卫生巾,301804,卫生护垫,20150201,201502,DW-3018040184,8P,一般商品,包,1.0,5.5,5.7,否
12476,1406,10,肉禽,1002,牛肉,100202,熟牛肉,20150201,201502,DW-1002020061,散称,生鲜,千克,0.196,19.6,80.0,否
12527,1406,23,酒饮,2303,果汁饮料,230304,植物蛋白饮料,20150201,201502,DW-2303040015,245ml,一般商品,盒,6.0,17.4,2.9,否
12596,1406,22,休闲,2210,果冻,221099,其他果冻,20150201,201502,DW-2210990005,散称,一般商品,kg,0.858,11.84,13.8,否
12602,1406,12,蔬果,1201,蔬菜,120101,叶菜,20150201,201502,DW-1201010004,散称,生鲜,千克,0.334,1.93,5.6,否
12603,1406,30,洗化,3018,卫生巾,301801,日用卫生巾,20150201,201502,DW-3018010293,5P,一般商品,包,1.0,8.9,9.9,否
12605,1406,30,洗化,3018,卫生巾,301804,卫生护垫,20150201,201502,DW-3018040146,22p,一般商品,包,1.0,10.9,10.9,否
12627,1406,12,蔬果,1202,加工豆类,120201,豆腐,20150201,201502,DW-1202018267,块,生鲜,块,1.0,1.5,1.5,否
12628,1406,22,休闲,2202,糕点,220206,煎饼,20150201,201502,DW-2202060010,150g,一般商品,袋,1.0,6.9,6.9,否
12629,1406,30,洗化,3018,卫生巾,301801,日用卫生巾,20150201,201502,DW-3018010157,10片,一般商品,包,1.0,3.9,3.9,否
12660,1406,30,洗化,3008,洗护发用品,300802,润发护发,20150201,201502,DW-3008020388,300g,一般商品,瓶,1.0,36.9,36.9,否
12661,1406,30,洗化,3011,保养用品,301101,护肤用品,20150201,201502,DW-3011010757,200ml,一般商品,瓶,1.0,39.9,40.0,否
