12312,2449,12,蔬果,1201,蔬菜,120103,芽菜,20150201,201502,DW-1201030001,散称,生鲜,千克,0.388,1.0,1.76,否
12337,2449,12,蔬果,1205,其它加工,120501,咸菜干货,20150201,201502,DW-1205010017,散称,生鲜,kg,0.406,1.04,2.0,否
12367,2449,12,蔬果,1201,蔬菜,120107,有机蔬菜,20150201,201502,DW-1201070001,散称,生鲜,KG,0.48,2.65,5.0,否
12422,2449,12,蔬果,1201,蔬菜,120101,叶菜,20150201,201502,DW-1201010020, ,生鲜,包,1.0,2.6,4.98,否
12423,2449,12,蔬果,1201,蔬菜,120104,花果,20150201,201502,DW-1201040035,散称,生鲜,千克,0.112,1.47,9.6,否
12509,2449,20,粮油,2002,袋装速食面组,200201,牛肉口味,20150201,201502,DW-2002010015,100g*5,一般商品,组,1.0,11.6,14.7,否
12510,2449,21,冲调,2105,冲调食品,210504,藕/葛藤粉,20150201,201502,DW-2105040015,500g,一般商品,袋,1.0,32.0,36.5,是
12556,2449,12,蔬果,1201,蔬菜,120101,叶菜,20150201,201502,DW-1201010018,散称,生鲜,千克,0.364,3.0,12.0,否
12632,2449,15,日配,1517,常温肉制品,151701,猪肉火腿肠,20150201,201502,DW-1517010002,40g*10,一般商品,袋,1.0,10.9,13.3,是
12652,2449,12,蔬果,1203,水果,120303,梨类,20150201,201502,DW-1203030177,散称,生鲜,KG,1.446,1.44,3.18,否
12870,2449,12,蔬果,1201,蔬菜,120102,根茎,20150202,201502,DW-1201020037,散称,生鲜,千克,0.524,3.43,3.96,否
12871,2449,12,蔬果,1202,加工豆类,120204,豆干豆皮,20150202,201502,DW-1202048059,散称,生鲜,千克,0.228,2.32,7.76,否
12909,2449,10,肉禽,1001,猪肉,100101,鲜猪肉,20150202,201502,DW-1001010194,散称,生鲜,千克,0.272,7.34,29.8,否
12929,2449,12,蔬果,1201,蔬菜,120104,花果,20150202,201502,DW-1201040049,散称,生鲜,千克,0.386,1.54,5.8,否
13003,2449,12,蔬果,1201,蔬菜,120104,花果,20150202,201502,DW-1201040042,散称,生鲜,千克,0.541,3.67,7.8,否
