12691,3738,12,蔬果,1201,蔬菜,120105,鲜调味,20150202,201502,DW-1201050011,散称,生鲜,千克,0.58,1.1,6.56,否
12712,3738,12,蔬果,1203,水果,120301,柑桔柚类,20150202,201502,DW-1203010204,散称,生鲜,KG,1.612,7.38,3.98,否
12789,3738,12,蔬果,1203,水果,120302,苹果类,20150202,201502,DW-1203020164,散称,生鲜,KG,2.37,20.32,17.8,否
12798,3738,12,蔬果,1201,蔬菜,120101,叶菜,20150202,201502,DW-1201010395,散称,生鲜,Kg,0.498,1.79,6.0,否
12807,3738,12,蔬果,1201,蔬菜,120101,叶菜,20150202,201502,DW-1201010025,散称,生鲜,千克,0.434,1.3,3.96,否
12808,3738,12,蔬果,1201,蔬菜,120102,根茎,20150202,201502,DW-1201020013,散称,生鲜,千克,0.51,1.0,4.0,否
12831,3738,15,日配,1521,蛋类,152101,新鲜蛋品,20150202,201502,DW-1521010005,散称,一般商品,千克,2.246,20.16,6.78,否
12877,3738,12,蔬果,1201,蔬菜,120104,花果,20150202,201502,DW-1201040010,散称,生鲜,千克,1.614,6.45,2.58,否
12922,3738,12,蔬果,1201,蔬菜,120106,菌菇类,20150202,201502,DW-1201060003,散称,生鲜,千克,0.666,1.99,6.56,否
12946,3738,12,蔬果,1201,蔬菜,120102,根茎,20150202,201502,DW-1201020029,散称,生鲜,千克,1.274,3.82,3.96,否
12969,3738,12,蔬果,1203,水果,120307,蕉类,20150202,201502,DW-1203070022,散称,生鲜,KG,2.015,9.23,5.96,否
13012,3738,12,蔬果,1201,蔬菜,120104,花果,20150202,201502,DW-1201040004,散称,生鲜,千克,1.042,5.21,5.8,否
13048,3738,22,休闲,2205,炒货,220502,带壳花生,20150202,201502,DW-2205020048,散称,一般商品,kg,0.49,5.78,11.8,否
13049,3738,22,休闲,2205,炒货,220513,香瓜子,20150202,201502,DW-2205130089,散装,一般商品,KG,0.426,5.87,13.8,否
