12327,1116,22,休闲,2210,果冻,221003,杯装果冻,20150201,201502,DW-2210030027,200g,一般商品,杯,1.0,4.1,4.5,否
12381,1116,22,休闲,2207,糖果,220703,软糖,20150201,201502,DW-2207030041,33g,一般商品,支,1.0,2.0,2.0,否
12382,1116,22,休闲,2210,果冻,221003,杯装果冻,20150201,201502,DW-2210030018,178g,一般商品,只,1.0,3.9,3.9,否
12426,1116,22,休闲,2210,果冻,221003,杯装果冻,20150201,201502,DW-2210030005,200g,一般商品,杯,1.0,3.6,3.6,否
12519,1116,20,粮油,2006,五谷杂粮,200602,袋装白米,20150201,201502,DW-2006020022,5kg,一般商品,袋,1.0,34.9,39.7,否
12520,1116,22,休闲,2203,膨化点心,220302,袋装薯片,20150201,201502,DW-2203020019,40g,一般商品,袋,1.0,3.3,3.5,否
12521,1116,22,休闲,2205,炒货,220512,豆类,20150201,201502,DW-2205120042,110g,一般商品,袋,1.0,3.9,3.9,否
12522,1116,22,休闲,2210,果冻,221001,果冻/布丁,20150201,201502,DW-2210010004,120g,一般商品,杯,1.0,1.9,1.9,否
12523,1116,23,酒饮,2302,纯果汁,230202,纯桃汁,20150201,201502,DW-2302020001,1L,一般商品,盒,1.0,13.8,11.9,否
12576,1116,22,休闲,2203,膨化点心,220399,其他膨化点心,20150201,201502,DW-2203990015,40g,一般商品,袋,1.0,2.7,2.9,否
12625,1116,22,休闲,2207,糖果,220708,凝胶糖,20150201,201502,DW-2207080025,50g,一般商品,袋,1.0,5.9,6.0,否
