12338,2606,12,蔬果,1205,其它加工,120501,咸菜干货,20150201,201502,DW-1205010005,散称,生鲜,kg,0.401,2.23,2.0,否
12368,2606,34,针织,3402,女内衣裤,340201,盒装女内裤,20150201,201502,DW-3402010076,M-XXL,一般商品,盒,1.0,30.0,30.0,否
12407,2606,15,日配,1521,蛋类,152101,新鲜蛋品,20150201,201502,DW-1521010043,散称,一般商品,千克,0.432,5.61,8.5,否
12419,2606,12,蔬果,1201,蔬菜,120101,叶菜,20150201,201502,DW-1201010004,散称,生鲜,千克,0.287,1.6,5.6,否
12420,2606,15,日配,1521,蛋类,152104,咸蛋,20150201,201502,DW-1521040022,8枚,一般商品,盒,1.0,17.9,17.9,否
12485,2606,12,蔬果,1201,蔬菜,120101,叶菜,20150201,201502,DW-1201010020, ,生鲜,包,2.0,5.2,4.98,否
12539,2606,15,日配,1521,蛋类,152101,新鲜蛋品,20150201,201502,DW-1521010005,散称,一般商品,千克,2.298,20.63,6.78,否
12557,2606,12,蔬果,1201,蔬菜,120106,菌菇类,20150201,201502,DW-1201060003,散称,生鲜,千克,0.484,4.05,6.56,否
12558,2606,22,休闲,2205,炒货,220513,香瓜子,20150201,201502,DW-2205130006,260g,一般商品,袋,1.0,8.7,8.7,否
12592,2606,20,粮油,2007,南北干货,200701,木耳,20150201,201502,DW-2007010021,散称,一般商品,kg,0.102,6.01,89.8,是
12633,2606,12,蔬果,1201,蔬菜,120102,根茎,20150201,201502,DW-1201020365,散称,生鲜,千克,0.657,3.8,3.96,否
12637,2606,12,蔬果,1201,蔬菜,120101,叶菜,20150201,201502,DW-1201010395,散称,生鲜,Kg,0.45,3.21,6.0,否
12645,2606,12,蔬果,1201,蔬菜,120102,根茎,20150201,201502,DW-1201020008,散称,生鲜,千克,0.368,2.56,5.8,否
12646,2606,34,针织,3406,童袜,340601,儿童袜,20150201,201502,DW-3406010455,24-26CM,一般商品,双,1.0,11.0,11.0,否
12675,2606,20,粮油,2007,南北干货,200709,粉丝/条,20150201,201502,DW-2007090041,320g,一般商品,袋,1.0,5.4,5.7,否
