12810,4636,12,蔬果,1201,蔬菜,120104,花果,20150202,201502,DW-1201040031,散称,生鲜,千克,0.524,1.98,3.16,否
12811,4636,22,休闲,2206,即食熟制品,220607,豆干类,20150202,201502,DW-2206070241,散称,一般商品,kg,0.292,5.75,39.8,是
12812,4636,30,洗化,3016,纸制品,301608,软抽纸巾,20150202,201502,DW-3016080270,400张*6,一般商品,提,1.0,9.9,13.9,是
12825,4636,15,日配,1517,常温肉制品,151701,猪肉火腿肠,20150202,201502,DW-1517010002,40g*10,一般商品,袋,1.0,10.9,13.3,是
12826,4636,22,休闲,2204,蜜饯,220405,山楂,20150202,201502,DW-2204050120,散称,一般商品,kg,0.33,8.51,25.8,否
12856,4636,12,蔬果,1201,蔬菜,120102,根茎,20150202,201502,DW-1201020026,散称,生鲜,千克,0.836,1.65,2.56,否
12857,4636,12,蔬果,1201,蔬菜,120109,其它蔬菜,20150202,201502,DW-1201090032,散称,生鲜,千克,0.182,1.19,7.96,否
12953,4636,22,休闲,2206,即食熟制品,220607,豆干类,20150202,201502,DW-2206070248,150g,一般商品,袋,1.0,3.9,3.9,否
12954,4636,30,洗化,3016,纸制品,301603,无芯纸,20150202,201502,DW-3016030048,1000g,一般商品,包,1.0,12.9,17.7,是
13039,4636,12,蔬果,1203,水果,120301,柑桔柚类,20150202,201502,DW-1203010290,散称,生鲜,KG,0.74,7.82,2.0,否
13058,4636,15,日配,1505,冷藏乳品,150501,冷藏原味酸乳,20150202,201502,DW-1505010115,330ml,一般商品,瓶,1.0,4.5,6.0,是
